Indoor_Temperature,Outdoor_Temperature,Humidity,Occupancy,Weather_Condition,Time_of_Day,Sunlight_Intensity,Room_Size,Window_State,Ideal_Temperature
27.63,41.02,38.7,4,Humid,Evening,9.1,49.8,Open,23
26.02,32.78,31.19,3,Rainy,Evening,6,10.8,Open,23.5
,15.05,47.87,3,Rainy,Afternoon,9.1,16.2,Open,22.5
30.45,42.72,64.47,5,Cloudy,Afternoon,1.7,45.3,Closed,21.99
19.49,44.62,49.7,6,Stormy,Morning,4.9,34.6,Open,23
29.36,25.17,65.98,1,Cloudy,Evening,3.3,35,Open,22.01
33.23,30.82,37.85,4,Rainy,Afternoon,8.9,29,Closed,21.5
18.98,37.2,54.76,6,Cloudy,Afternoon,3.7,16,Open,23
20.39,35.77,52.43,2,Windy,Night,6.1,24.7,Open,23
30.18,43.87,53.52,5,Rainy,Evening,8.4,38.7,Open,21.5
25.43,14.02,52.25,9,Rainy,Morning,2.7,29.4,Closed,21.5
24.86,30.33,31.08,3,Windy,Morning,0.9,39.2,Open,25
20.33,34.22,27.18,3,Rainy,Night,5.2,10.3,Open,23.49
26.62,41.15,68.93,9,Humid,Evening,7,36.2,Closed,21
20.15,40.59,22.26,3,Humid,Morning,7.3,33.7,Closed,22
26.1,44.23,43.39,4,Stormy,Night,4.5,49,Closed,22
30.98,27.92,41.25,9,Stormy,Morning,1.2,46.3,Open,24.01
22.39,39.08,38,4,Cloudy,Morning,4.3,34,Open,23.99
26.17,24.95,59.1,5,Cloudy,Night,1.7,33,Open,23.99
34.86,24.78,57.27,2,Windy,Afternoon,1.2,13.7,Closed,23.01
29.67,18.87,65.26,8,Windy,Afternoon,3.4,47.6,Closed,21
32.3,38.64,39.77,9,Rainy,Morning,7.9,38.3,Open,22.5
25.05,44.5,48.21,4,Stormy,Evening,7.8,30.1,Closed,21
31.05,18.97,64.62,3,Stormy,Evening,6.3,44.3,Closed,20
18.69,11.96,69.69,4,Stormy,Evening,8.3,39.2,Open,20
20.09,38.54,68.46,7,Stormy,Night,5.3,32.5,Open,21
21.45,,55.89,1,Cloudy,Morning,2.8,31.6,Open,22.99
24.83,43.59,27.16,2,Humid,Night,5.9,47.1,Closed,23
32.38,18.83,21.16,5,Windy,Evening,9.3,42,Open,22.99
23.89,12.49,61.26,9,Windy,Night,0.8,26.1,Closed,22
29.13,27.24,62.05,6,Stormy,Afternoon,9.7,35.2,Open,20.01
30.06,12.99,57.32,3,Stormy,Evening,7.6,17.9,Open,20.99
27.97,19.16,34,3,Cloudy,Evening,7,47.3,Closed,23
24.07,14.41,51.99,7,Cloudy,Afternoon,6.3,37.8,Closed,22
27.81,17.84,35.81,3,Windy,Afternoon,2.9,48.4,Closed,23
23.82,13.72,42.53,3,Stormy,Morning,8.9,21.7,Closed,21.01
19.43,43.39,39.12,7,Stormy,Night,9.7,22.6,Closed,20.99
34.88,19.75,65.68,9,Windy,Morning,9.3,43.3,Open,21
20.16,25.54,31.71,9,Cloudy,Morning,1.5,20.5,Open,25.01
19.23,41.45,48.88,3,Windy,Morning,7.5,24.3,Open,23
32.94,33.71,38.05,8,Cloudy,Morning,5.8,45.4,Open,24
23.13,31.63,53.15,1,Cloudy,Afternoon,8,30.7,Closed,20.99
29.06,34.69,48.23,8,Cloudy,Afternoon,3.8,22,Open,24
23.59,39.01,66.2,2,Stormy,Night,9.6,26.4,Open,20
24.65,40.72,25.08,4,Windy,Night,3.5,38.5,Closed,22.99
22.46,32.49,31.03,7,Cloudy,Night,7.5,16.3,Open,23
23.83,41.15,58.32,6,Humid,Afternoon,5.3,48.5,Closed,22
24.98,28.74,38.44,9,Cloudy,Evening,6.4,29.7,Open,24
30.25,19.71,28.29,8,Cloudy,Evening,1.6,40.6,Closed,23.99
26.7,40.8,45.17,2,Cloudy,Night,6.3,38.1,Closed,23.01
34.04,28.95,52.61,4,Rainy,Evening,5.9,37.2,Closed,21.49
18.71,41.71,22.24,1,Humid,Morning,7.3,26.8,Closed,22
26.55,11.41,34.58,7,Stormy,Night,3.2,11.7,Open,23
27.93,23.91,60.47,4,Windy,Evening,8.4,39.7,Open,21
33.64,43.17,46.01,8,Windy,Morning,9.5,48.2,Closed,22
18.84,18.74,21.77,2,Windy,Morning,8.9,30.2,Closed,22
27.75,42.95,34.1,8,Stormy,Morning,4.2,48.2,Closed,22
32.51,43.39,51.96,2,Cloudy,Morning,7.7,31.4,Closed,21
22.11,40.87,29.97,8,Humid,Evening,4,16.7,Closed,22.99
32.9,29.73,61.37,1,Windy,Afternoon,8.7,19.6,Open,21.01
18.32,32.64,53.83,2,Rainy,Morning,4.1,44.6,Closed,21.5
30.45,40.44,43.57,5,Rainy,Night,2.3,34.9,Closed,22.5
33.86,37.16,65.78,1,Humid,Evening,5.1,26.6,Closed,21.01
29.17,32.05,39.59,5,Windy,Morning,1.8,42,Closed,24
25.46,44.38,31.75,5,Cloudy,Night,6.1,35.7,Closed,22.99
18.76,34,53.07,7,Windy,Morning,6,44.9,Open,23.01
33.64,,48.66,2,Cloudy,Afternoon,5.2,48.8,Open,24.01
26,12.01,36.76,2,Windy,Morning,6.2,36,Open,24
18.49,14.86,,6,Rainy,Afternoon,9.8,48.8,Closed,21.5
29.73,25.8,39.91,3,Stormy,Night,4.1,28.8,Open,23
26.19,23.47,34.56,8,Humid,Evening,4.5,43.6,Closed,23
20.11,37.4,55.51,3,Cloudy,Morning,3.1,46.3,Open,23
21.64,15.62,52.57,4,Stormy,Afternoon,2.3,11.8,Open,21.99
19.1,44.16,42.04,7,Cloudy,Night,3.2,44.6,Closed,23
27.76,21.03,39.89,1,Humid,Morning,2.5,26.3,Open,24
28.57,25.01,38.25,1,Stormy,Morning,4.6,25.9,Closed,22
26.6,19.62,34.17,9,Stormy,Morning,2.7,41.3,Closed,21.99
31.89,30.28,24.28,6,Humid,Afternoon,5.4,19.9,Open,24
32.64,12.05,33.41,5,Humid,Evening,3.2,11.3,Closed,22.99
28.47,15.24,36.06,2,Cloudy,Night,4.5,20.8,Open,24
18.22,36.1,47.38,2,Stormy,Afternoon,1.7,35.9,Closed,23.01
29.82,16.53,58.69,7,Humid,Evening,2.1,48.1,Closed,22.01
25.11,18.24,39.79,6,Cloudy,Night,6.3,25.8,Closed,23
27.61,37.75,67.24,8,Windy,Afternoon,5.9,41.9,Open,22
29.03,13.27,61.37,3,Humid,Afternoon,2.1,18,Open,21.99
23.95,25.31,69.24,3,Stormy,Evening,3.3,44.1,Open,21
33.59,10.81,63.81,5,Windy,Night,2.6,40.6,Open,21.99
20.28,22.14,50.84,4,Humid,Evening,8.1,27.9,Closed,21.01
29.42,34.46,49.92,8,Rainy,Evening,4,45.8,Open,23.5
18.07,13.15,26.48,6,Stormy,Afternoon,4.4,11.5,Open,23
33.72,41.09,56.12,8,Stormy,Evening,6.8,41.4,Closed,21
19.91,41.83,50.01,7,Cloudy,Morning,3.6,11.4,Closed,22
19.61,13.67,45.35,2,Rainy,Morning,4.1,44.6,Open,23.5
23.66,44.68,54.66,9,Humid,Morning,8.1,17.1,Closed,21
24.35,20.41,42.2,6,Rainy,Morning,8,11.5,Open,22.5
21.64,12.94,46.19,6,Humid,Night,6.2,22.4,Open,23.99
27.95,10.18,39.92,2,Cloudy,Evening,5.8,17.1,Open,23.99
25.53,24.3,55.87,9,Windy,Evening,2.2,36.1,Open,23
18.58,32.04,63.83,1,Rainy,Morning,5,28.9,Open,21.5
23.43,21.63,62.04,6,Stormy,Night,3.1,15.2,Open,21.01
31.78,39.29,59.3,8,Humid,Evening,7.4,46.6,Open,22
29.72,35.08,20.69,2,Rainy,Morning,6.5,24.7,Closed,22.49
30.32,22.26,65.59,3,Humid,Afternoon,4.1,21.3,Closed,20.99
29.87,35.7,33.74,7,Rainy,Evening,5.6,37.9,Closed,22.5
23.29,42.92,64.4,1,Stormy,Afternoon,4.5,25.7,Open,21.01
19.69,13.26,29.85,5,Humid,Evening,1.9,15.8,Closed,24.01
22.63,20.71,41.98,6,Humid,Evening,7.9,33.3,Open,23
32.14,26.22,57.47,7,Windy,Evening,9,11.2,Closed,21.01
34.67,27.43,52.01,7,Cloudy,Afternoon,9.3,35.1,Open,21.99
26.4,28.98,40.8,3,Rainy,Night,8,44.7,Open,22.5
18.16,20.52,53.93,7,Stormy,Afternoon,8.3,20.5,Open,20.99
20.38,33.35,47.45,1,Windy,Morning,1,44.1,Closed,24.01
23.48,32.58,33.79,4,Windy,Night,7.9,19.8,Open,22.99
27.84,30.22,52.32,7,Cloudy,Afternoon,3.4,18.1,Closed,22.01
19.28,13.98,30.21,7,Stormy,Afternoon,1.8,38.6,Closed,23
34.04,26.69,54.7,4,Rainy,Morning,5.5,12.6,Open,22.51
24.21,22.47,20.16,1,Humid,Afternoon,5.9,11.6,Open,24
33.51,27.19,47.44,8,Cloudy,Night,5.1,28.2,Closed,23
31.27,42.27,40.05,4,Humid,Afternoon,6.7,11.4,Closed,23
30.84,26.82,35.16,2,Windy,Night,7.3,29.9,Open,23.01
28.31,10.49,45.79,4,Humid,Morning,1.8,36,Open,25
28.66,25.36,52.27,8,Rainy,Night,6.4,19.1,Closed,21.51
28.85,38.72,68.27,8,Rainy,Afternoon,1,46,Open,22.51
28.69,37.3,61.65,5,Humid,Morning,4.8,18,Open,22
27.41,27.97,55.86,2,Humid,Night,1.5,19.5,Closed,23.01
34.77,18.74,43.95,7,Cloudy,Night,4.8,46.5,Closed,22.99
30.45,26.28,39.61,3,Rainy,Evening,2.2,37.5,Open,23.51
31.21,29.73,21.63,6,Humid,Evening,7.5,31.1,Open,22.99
32.83,45,37.95,9,Stormy,Afternoon,9,23.2,Open,22
21.67,32.55,62.42,5,Cloudy,Evening,2.1,40.8,Closed,21.01
19.42,34.3,39.2,9,Cloudy,Afternoon,7.5,33.5,Open,22.99
26.21,27.2,43.08,4,Cloudy,Morning,1.9,23.7,Closed,23.99
26.74,22.41,33.59,9,Cloudy,Night,4.6,43,Closed,23
32.1,38.45,33.71,1,Humid,Morning,6.4,41.8,Closed,23
25.54,27.32,23.09,4,Windy,Morning,5.6,47.6,Open,23.99
27.7,44.81,50.69,1,Stormy,Evening,1,49.8,Open,23
26.96,26,42.4,9,Windy,Night,3.9,10.5,Closed,23.01
18.65,12.38,50.3,8,Windy,Morning,5,22.8,Closed,22.01
28.46,33.89,47.34,8,Humid,Night,4.2,17.7,Closed,23
32.08,11.63,59.94,7,Cloudy,Night,6.8,18.5,Closed,22
20.68,18.77,57.55,9,Cloudy,Morning,8.9,44.6,Closed,20.99
28.1,22.38,58.57,3,Humid,Night,6.8,49,Closed,22
28.09,35.88,44.96,7,Humid,Error,6.1,47.6,Closed,22.99
20.79,27.3,37.69,6,Rainy,Night,1.9,37.9,Closed,23.5
20.1,11,66.67,5,Cloudy,Afternoon,3.8,32.2,Open,22
34.66,31.59,22.71,9,Stormy,Afternoon,5.7,35.5,Open,22.99
24.69,24.4,27.63,4,Rainy,Afternoon,9.4,44.2,Closed,21.5
21.87,42.26,40.98,3,Windy,Morning,3.4,10.3,Open,23.99
20.91,27.48,50.7,3,Cloudy,Afternoon,3.7,27.1,Closed,21.99
29.35,34.81,20.41,2,Humid,Night,6.1,30.3,Open,23.99
28.36,17.66,55.97,1,Humid,Evening,9,46.9,Closed,20.99
28.94,36.63,47.94,3,Humid,Evening,5.7,16.9,Open,24
19.5,35.23,44.24,8,Cloudy,Evening,2.2,39.8,Closed,23
33.19,41.64,41.17,6,Stormy,Afternoon,1.2,47,Closed,22.99
24.62,11.18,45.97,2,Humid,Morning,8.9,40.6,Open,23
23.33,25.66,28.09,8,Cloudy,Afternoon,6.9,10.4,Open,24
25.86,33.77,25.44,5,Windy,Evening,2.6,36.4,Open,24
24.63,13.33,34.48,4,Rainy,Night,7.4,18.4,Open,22.49
32.68,24.37,55.48,1,Cloudy,Afternoon,7.3,34.2,Closed,20.99
33.8,42.98,49.41,1,Cloudy,Evening,7.8,32.8,Open,23
23.16,25.26,44.01,4,Humid,Night,9,48.3,Closed,21.99
32.69,44.49,48.58,9,Rainy,Morning,1.9,17.6,Closed,23.5
31.29,11.99,47.96,6,Rainy,Night,9.6,12,Closed,21.5
33.82,35.12,35.35,1,Humid,Morning,10,34.5,Open,22.99
22.18,30.34,24.87,8,Stormy,Night,0.6,23.8,Open,24
27.81,27.52,64.84,9,Cloudy,Morning,1.4,40,Closed,21.99
22.67,43.98,50,2,Humid,Morning,4.6,49.7,Closed,23
32.01,14.54,54.89,6,Stormy,Morning,0.8,26.1,Open,22.99
18.09,41.36,43.2,7,Humid,Afternoon,7.5,16.1,Open,23
27.6,34.19,57.82,1,Windy,Night,6.7,32.2,Closed,21.99
23.77,19.06,49.22,5,Stormy,Morning,7.9,23.8,Open,22
23.49,41.56,22.69,5,Stormy,Night,10,41.8,Closed,20.99
28.96,25.03,64.5,3,Rainy,Afternoon,9.4,31.4,Open,20.5
32.48,38.5,35.28,2,Cloudy,Evening,3.3,46.3,Closed,22.99
28.36,23.61,26.89,1,Humid,Evening,4.3,43.5,Open,24.01
32.5,39.78,24.4,6,Humid,Morning,7.9,46.6,Open,23.01
22.5,32.28,56.02,7,Cloudy,Afternoon,4.2,22,Open,22.99
26.83,14.94,55.2,2,Cloudy,Night,7.1,46.1,Closed,21
25.66,32.74,55.01,2,Rainy,Morning,9.2,44.7,Closed,20.5
18.2,16.7,65.79,5,Cloudy,Evening,4.4,35.1,Open,21.99
27.47,24.42,37.45,5,Windy,Afternoon,5.8,46.4,Closed,22.99
29.25,15.96,48.06,3,Rainy,Evening,8.5,12.2,Open,22.5
28.06,10.77,50.97,3,Stormy,Afternoon,5,41.4,Open,22.01
30.52,17.42,68.97,1,Cloudy,Evening,3.2,15.8,Closed,21
27.71,28.77,35.62,3,Stormy,Morning,3,23.6,Open,23
19.13,26.85,67.82,9,Rainy,Morning,1.2,39.2,Open,22.5
19.98,27.55,27.44,2,Windy,Morning,3.6,18.4,Closed,23
28.14,18.67,58.2,1,Windy,Evening,7,19.2,Open,22.99
22.67,33.98,51.64,9,Cloudy,Night,1.1,18.5,Closed,22.99
19.35,34.65,60.84,5,Windy,Evening,3.1,28.2,Closed,21
25.3,22.53,21.43,8,Humid,Evening,1.6,13.2,Closed,24
27.42,40.84,23.91,4,Rainy,Night,4.3,45.5,Open,23.5
23.59,32.54,23.48,8,Windy,Morning,1.4,39.2,Open,25
30.25,34.96,49.65,5,Rainy,Evening,7.6,30.5,Open,22.5
28.94,19.71,50.15,6,Rainy,Evening,9.3,13.4,Open,21.51
23.66,10.02,65.31,6,Humid,Morning,2.3,15,Open,21.99
30.83,40.29,43.38,6,Cloudy,Evening,2.9,13.9,Open,24
29.03,38.78,23.4,2,Rainy,Night,2,10.6,Open,23.49
28.84,14.31,30.48,9,Humid,Afternoon,2.3,36.7,Open,24.01
27.41,23.09,20.4,7,Windy,Evening,3.5,30.4,Closed,23
18.19,33.15,58.84,3,Stormy,Night,3.2,25.3,Closed,21.01
29.84,32.82,60.78,2,Cloudy,Morning,4.2,23.9,Open,22
24.39,40.11,69.9,4,Stormy,Afternoon,5.5,28.5,Closed,19.99
34.02,14.91,40.61,8,Humid,Morning,7.4,29,Closed,22.01
31.91,25.05,20.96,9,Rainy,Morning,8.9,15.6,Open,22.5
27.99,13.4,31.74,2,Humid,Morning,4.9,31.3,Closed,23
22.29,23.64,49.39,6,Cloudy,Afternoon,9.1,11.9,Closed,22
21.46,10.53,68.1,8,Cloudy,Night,7,47.5,Closed,21
23.79,41.44,25.18,3,Windy,Night,7.4,38.6,Closed,22
26.1,28.45,26.08,9,Humid,Night,5.5,10.4,Closed,23.01
23.03,39.74,55.09,4,Cloudy,Night,5.5,21.6,Closed,22
26.75,12.1,53.36,5,Humid,Afternoon,5.6,49.3,Closed,21.99
20.81,17.96,32.53,7,Windy,Morning,5.2,11.9,Closed,23
34.62,19.08,60.66,5,Windy,Evening,4.9,15.9,Closed,21.01
19.83,23.53,26.44,4,Humid,Afternoon,7.9,29.1,Closed,22.01
33.84,38.1,66.29,4,Cloudy,Morning,4.2,24.1,Closed,21
33.53,23.53,30.05,5,Rainy,Evening,2.5,49.4,Closed,22.49
26.93,17.16,24.07,3,Rainy,Morning,1.8,31.6,Open,24.49
30.32,12.27,36.98,9,Windy,Night,8.9,47.6,Closed,22
25.41,12.78,29.39,2,Cloudy,Afternoon,8.7,25.1,Open,23
28.71,36.6,46.35,7,Windy,Afternoon,2.8,20.9,Open,24
23.79,25.57,54.34,4,Windy,Evening,1.6,21.5,Closed,23.01
23.12,35.42,44.55,8,Windy,Afternoon,9.6,35.5,Closed,22
27.83,33.88,53.03,7,Windy,Morning,5.1,34.2,Closed,22.01
26.47,14.74,38.25,8,Humid,Morning,1.4,32.1,Open,24.99
27.85,15,21.4,4,Humid,Evening,2.5,17.6,Open,24
22.87,36.44,68.7,2,Cloudy,Evening,7.2,20.5,Open,21
24.24,35.24,60.97,7,Cloudy,Evening,1.3,21.6,Closed,22.01
19.43,23.23,23.67,9,Stormy,Evening,4.6,44.6,Open,23
18.89,12.71,42.46,6,Rainy,Night,4.6,42.7,Closed,22.5
22.31,10.42,51.75,7,Humid,Morning,7,18.2,Closed,22
19.26,20.09,29.53,6,Cloudy,Morning,2.4,15.9,Open,23.99
19.76,10.32,48.9,2,Windy,Morning,9.8,14.1,Closed,22.01
31.82,18.05,46.68,9,Humid,Morning,2,12.7,Closed,23
18.66,24.68,30.41,5,Rainy,Night,6.2,49.4,Open,23.51
29.2,14.25,27.06,3,Humid,Evening,3.6,42.5,Closed,23.01
22.63,13.65,57.95,4,Rainy,Afternoon,1.8,10.7,Closed,22.5
32.82,41.38,36.13,4,Stormy,Morning,5.6,10.3,Closed,22
26.24,30.49,32.2,9,Cloudy,Afternoon,2.1,37.6,Open,24
23.19,42.71,56.89,5,Rainy,Night,7,22.5,Closed,21.5
26.8,22.1,56.8,2,Stormy,Night,0.8,14,Closed,21.99
24.49,33.7,33.82,6,Humid,Evening,5.3,28.6,Open,23.99
27.59,17.16,63.63,7,Cloudy,Night,2.6,10.8,Closed,21
19.95,31.64,54.41,8,Rainy,Evening,9.5,27,Closed,20.49
34.95,14.54,37.29,5,Rainy,Afternoon,7.3,19.5,Open,22.51
25.23,10.07,41.37,8,Cloudy,Night,7.7,20.6,Closed,21.99
23.92,42.6,56.34,8,Humid,Evening,7.2,21.4,Closed,21
30.07,29.42,30.58,4,Humid,Afternoon,6.8,22.3,Closed,23
24.19,42.44,43.44,7,Windy,Morning,1.8,10.8,Open,24.99
32.17,21.68,52.68,9,Humid,Evening,10,32.8,Open,22.01
25.72,21.47,46.97,4,Cloudy,Evening,6.7,31.9,Open,24
30.23,24.02,50.42,9,Stormy,Afternoon,9,36,Open,21.01
19.83,34.71,47.31,4,Cloudy,Afternoon,5.3,16.4,Closed,22.99
32.38,29.8,29.96,1,Rainy,Afternoon,3.2,49.8,Open,23.5
30.51,42.39,40.51,4,Windy,Afternoon,4.7,15.4,Open,24
21.6,10.89,46.6,2,Windy,Afternoon,4.3,42.5,Closed,22.99
20.47,34.79,59,6,Stormy,Evening,0.7,18.8,Closed,22.01
23.38,21.56,52.7,8,Rainy,Afternoon,6.9,27.6,Closed,21.5
34.59,16.31,41.33,6,Humid,Morning,7.5,23,Closed,22.01
22.37,27.86,68.72,9,Humid,Afternoon,0.9,22.3,Closed,22.01
25.75,27.68,25.39,6,Humid,Night,2.8,29.5,Closed,23
18.51,14.8,30.34,7,Cloudy,Evening,6.8,19.6,Closed,22.99
24.75,17.07,37.07,5,Humid,Morning,3.6,31.9,Open,24
27.71,24.29,31.43,8,Rainy,Evening,9.4,20,Open,22.5
34.2,24.31,51.27,2,Windy,Night,1.6,48.9,Closed,23
26.78,21.11,21.98,2,Cloudy,Afternoon,9.3,19.6,Closed,21.99
31.92,15.2,28.87,8,Humid,Evening,9.2,40.6,Closed,21.99
27.3,10.15,34.67,6,Rainy,Evening,9.6,28.8,Open,22.5
18.69,43.96,54.17,2,Stormy,Afternoon,1.2,11.5,Open,23
23.36,43.02,63.79,6,Rainy,Evening,3.1,16.1,Closed,20.51
27.78,26.93,59.92,8,Windy,Evening,2.9,47.1,Closed,22
34.16,44.83,29.1,6,Rainy,Evening,8.9,42.8,Closed,21.51
32.61,33.58,48.27,9,Rainy,Night,8.2,15.8,Closed,21.51
21.88,12.41,21.5,6,Cloudy,Night,2,12,Closed,22.99
21.74,14.12,35.53,3,Windy,Night,1.8,16.1,Closed,23.99
21.42,42.06,60.3,9,Humid,Morning,5,33.4,Open,21.99
33.68,32.05,42.83,5,Windy,Evening,2.1,35.3,Closed,23
32.5,39.51,27.5,6,Stormy,Afternoon,5,25.2,Open,23
31.17,41.44,41.93,4,Windy,Afternoon,8.5,21.2,Closed,22
24.68,25.68,29.9,3,Cloudy,Evening,5.2,18.3,Open,24
26.57,11.7,39.66,5,Humid,Afternoon,7.4,27.6,Open,23
25.89,16.59,44.39,3,Windy,Morning,2.9,10.9,Closed,23
22.31,12.33,37.48,2,Humid,Afternoon,3,10.3,Closed,23
26.59,16.61,66.85,6,Cloudy,Night,6.1,41.9,Open,22
18.52,24.37,48.13,8,Rainy,Night,8.6,31.2,Open,22.5
20.24,14.14,62.14,3,Stormy,Night,5.5,41.2,Open,21
33.07,15.84,58.04,6,Windy,Night,2.4,14.6,Closed,22
30.78,25.6,53.06,9,Humid,Afternoon,2.6,42.6,Closed,22
25.19,21.91,44.84,1,Windy,Evening,6.4,46.9,Open,23.99
26.79,26.37,20.11,3,Cloudy,Morning,1.5,31.3,Open,25.01
24.29,25.02,50.67,2,Rainy,Morning,1.1,14.2,Open,23.51
30.59,32.56,37.8,8,Cloudy,Afternoon,1.5,14.9,Closed,24
31.33,42.8,25.89,9,,Afternoon,4.2,17.8,Closed,23
30.98,13.78,42.23,6,Windy,Night,3.9,17.4,Open,24
30.28,13.47,56.78,3,Humid,Evening,0.5,47.8,Closed,23
21.48,39.85,68.08,8,Cloudy,Night,2,42,Closed,20.99
23.75,27.72,38.71,7,Windy,Evening,3.8,22.7,Closed,23.01
25.99,36.82,47.14,2,Humid,Night,4.6,42.7,Closed,23
23.62,17.54,62.56,7,Windy,Morning,4.3,40.9,Open,22
30.83,39.01,36.7,1,Stormy,Evening,3.5,24.2,Open,23.01
23.6,42.33,27.11,8,Cloudy,Morning,8.2,11.2,Closed,22
20.35,32.24,34.09,5,Cloudy,Night,4.5,10.3,Closed,22.99
24.78,13.71,64.96,9,Stormy,Morning,6.6,23,Open,21
34.66,41.34,27.97,3,Rainy,Afternoon,8.4,11.8,Closed,21.49
21.84,37.74,36.46,7,Humid,Morning,8.6,14.8,Closed,22.01
28.41,36.28,43.23,8,Rainy,Morning,8.6,20.2,Closed,21.5
25.36,11.29,62.36,1,Windy,Night,5.2,17.2,Open,22
19.21,37.96,66.89,6,Humid,Morning,6.8,15.8,Closed,21.01
26.29,14.83,41.29,2,Humid,Morning,3.5,20.5,Open,24
29.94,17.78,66.6,8,Humid,Afternoon,8.7,39.5,Closed,19.99
26.72,30.2,28.07,6,Stormy,Evening,2.5,27.8,Closed,21.99
32.83,19.27,27.84,3,Cloudy,Evening,8,36.5,Open,23
22.91,33.15,67.46,4,Stormy,Morning,5,47.2,Open,21.01
19.47,31.28,45.48,7,Stormy,Evening,3.3,10.1,Closed,21.99
33.92,13.79,29.3,9,Stormy,Evening,4.1,48,Closed,22
24.43,32.96,44.4,2,Rainy,Morning,6.1,21.2,Open,23.49
27.8,42.34,59.16,9,Stormy,Night,9.3,21.5,Closed,20
31.46,15.64,61.35,6,Cloudy,Morning,1.4,35.2,Closed,21.99
23.51,30.9,63.2,2,Humid,Evening,9.2,24.4,Closed,20
30.17,21.97,48.48,8,Rainy,Afternoon,8.2,13.2,Open,22.49
20.3,26.09,63.35,4,Stormy,Evening,6.1,38.5,Closed,20.01
22.95,20.05,45.5,8,Stormy,Night,1.7,17.3,Open,24.01
20.46,22.39,50.35,7,Humid,Morning,8.2,47.2,Closed,20.99
31.79,11.01,57.94,7,Humid,Evening,7.1,49.5,Open,22
21.79,44.35,41.27,7,Rainy,Evening,5.2,17.2,Open,23.5
30.2,31.87,23.68,2,Cloudy,Afternoon,8.9,40.1,Open,22.99
34.04,27.52,37.51,8,Rainy,Night,6.8,49.7,Open,23.5
26.97,23.43,51.2,2,Humid,Evening,3.2,48.2,Closed,22.01
27.18,28.88,29.62,3,Cloudy,Evening,0.9,32.6,Open,25
25.84,23.3,27.42,7,Stormy,Morning,7.7,22.5,Closed,21
23.54,22.6,34.65,7,Stormy,Night,2.9,10.5,Closed,22
26.09,26.24,21.61,7,Windy,Afternoon,3.2,45.9,Open,24
28.25,19.66,57.17,4,Humid,Evening,4.8,11.4,Closed,22.01
34.76,16.3,32.94,5,Windy,Night,7.6,33.1,Closed,22
33.94,29.48,26.21,7,Rainy,Night,9.3,17.4,Open,22.51
32.66,39.5,54.96,8,Rainy,Night,2.6,19.7,Closed,21.5
33.12,15.35,62.15,3,Cloudy,Night,8.9,10.9,Closed,20
25.95,11.15,20.99,6,Humid,Evening,6.2,11.5,Closed,23
29.18,18.64,31.68,9,Cloudy,Night,8.6,24,Closed,22
33.22,44.29,67.26,5,Cloudy,Morning,8.6,45.1,Open,21
24.68,39.01,39.26,4,Rainy,Morning,4.2,32.6,Open,23.49
34.35,30.86,66.93,9,Rainy,Afternoon,6.9,31.5,Open,21.49
25.07,42.52,33.71,4,Humid,Afternoon,9.5,34.8,Open,23
28.22,25.58,30.9,3,Rainy,Night,6.9,31.4,Closed,22.5
30.07,44.41,30.71,7,Humid,Afternoon,4.9,22.2,Closed,23
34.16,20.37,24.26,5,Windy,Night,4,45.2,Open,24.01
22.16,18.41,64.82,1,Stormy,Morning,1.9,29,Open,22
30.68,32.33,68.99,8,Windy,Morning,10,40.1,Open,21
26.85,23.24,67.73,1,Rainy,Morning,6.7,46.5,Open,21.5
22.57,31.92,62.6,9,Stormy,Morning,3.1,10.1,Open,21
31.2,20.67,62.34,1,Stormy,Afternoon,1.2,29.1,Closed,21
27.39,31.63,53.05,4,Cloudy,Afternoon,7.7,34.2,Open,22
29.24,19.65,61.31,4,Stormy,Night,8.6,30.1,Open,20
23.49,11.78,30.42,9,Humid,Afternoon,4.6,46.1,Closed,23.01
26.18,41.92,39.4,1,Rainy,Morning,9.6,47.6,Closed,21.5
28.5,40.91,52.04,9,Rainy,Morning,3.6,15.4,Open,22.5
24.88,43.98,63.74,4,Cloudy,Night,7.7,22.1,Open,21.01
21.37,35.08,53.02,7,Cloudy,Morning,3,20.6,Closed,21.99
34.35,33.9,61.95,9,Rainy,Morning,3.7,29.9,Open,21.51
26.69,29.57,43.7,7,Cloudy,Night,6.3,25.3,Open,24.01
30.48,14.41,55.87,2,Stormy,Night,0.8,24.4,Open,22.99
24.99,16.62,69,6,Stormy,Evening,2.5,31.4,Closed,20.01
24.04,20.13,27.67,6,Humid,Afternoon,2.2,29.6,Open,24
24.92,41.16,66.35,3,Cloudy,Afternoon,3.6,28.6,Closed,21
24.96,16.05,46.12,4,Rainy,Night,7.9,14.5,Open,22.49
27.25,42.3,52.16,6,Windy,Evening,9.1,31.6,Closed,21
27.24,28.3,63.89,6,Rainy,Afternoon,0.6,12.4,Open,22.51
26.45,35.04,40.48,1,Windy,Morning,2.9,34.7,Open,24.01
20.29,13.86,40.93,8,Windy,Night,0.7,34.9,Closed,24
26.43,19.42,46.36,9,Humid,Night,8.7,20.4,Closed,22
20.87,43.55,20.96,2,Windy,Afternoon,2.4,15.4,Closed,22.99
20.14,19.32,44.83,4,Stormy,Morning,7.8,41.9,Closed,21
33.85,20.38,34.55,6,Stormy,Morning,0.8,40.8,Closed,23
28.28,16.92,66.4,2,Humid,Night,4.3,47.8,Closed,21.01
